Train_Number,Day,Station_Code,Time,Rounded Off Arrival Time,,Latitude,
12926,DAY 2,SGZ,01:23,01:00:00,,24.191141000000002,75.642842
12926,DAY 2,NAD,03:38,04:00:00,,23.45592,75.41249099999999
12926,DAY 2,KUH,03:53,04:00:00,,23.442673,75.286337
12926,DAY 2,RTM,04:25,04:00:00,,23.34038,75.050826
12926,DAY 2,MGN,05:38,06:00:00,,22.907459,74.539834
12926,DAY 2,DHD,06:04,06:00:00,,22.843607000000002,74.25337400000001
12926,DAY 2,GDA,07:15,07:00:00,,22.776974,73.603672
12926,DAY 2,BRC,08:17,08:00:00,,22.310756,73.181065
12926,DAY 2,BH,09:20,09:00:00,,21.706907,72.997689
12926,DAY 2,ST,10:29,10:00:00,,21.206568,72.840793
12926,DAY 2,NVS,10:53,11:00:00,,20.946851,72.914294
12926,DAY 2,BL,11:28,11:00:00,,20.6085595,72.9335291
12926,DAY 2,VAPI,11:48,12:00:00,,20.374337999999998,72.90912700000001
12926,DAY 2,DRD,12:18,12:00:00,,19.991217,72.74336799999999
12926,DAY 2,BVI,13:38,14:00:00,,19.228739,72.85641199999999
12926,DAY 2,BDTS,14:40,15:00:00,,19.061911,72.840535
12137,DAY 1,CSMT,19:35,20:00:00,,Not Found,Not Found
12137,DAY 1,DR,19:47,20:00:00,,19.017179,72.842972
12137,DAY 1,KYN,20:32,21:00:00,,19.234716000000002,73.12974
12137,DAY 1,KSRA,21:42,22:00:00,,19.647159,73.472003
12137,DAY 1,NK,22:55,23:00:00,,19.947627,73.841897
12137,DAY 2,MMR,00:07,00:00:00,,20.249887,74.438305
12137,DAY 2,CSN,00:53,01:00:00,,20.464109,74.999049
12137,DAY 2,JL,02:03,02:00:00,,21.018114999999998,75.56287499999999
12137,DAY 2,BSL,02:40,03:00:00,,21.0472812,75.78867170000001
12137,DAY 2,BAU,03:28,03:00:00,,21.3343976,76.1986787
12137,DAY 2,KNW,04:52,05:00:00,,21.823596,76.353227
12137,DAY 2,KKN,05:40,06:00:00,,22.166444000000002,76.85944699999999
12137,DAY 2,HD,06:01,06:00:00,,22.338414,77.10084
12137,DAY 2,BPF,06:31,07:00:00,,22.47035755,77.48073161
12137,DAY 2,ET,07:30,08:00:00,,22.608258,77.767128
12137,DAY 2,NDPM,07:58,08:00:00,,Not Found,Not Found
12137,DAY 2,RKMP,09:28,09:00:00,,Not Found,Not Found
12137,DAY 2,BPL,09:45,10:00:00,,23.266884384300003,77.41314286
12137,DAY 2,BHS,10:25,10:00:00,,23.5222886,77.8148356
12137,DAY 2,BAQ,10:51,11:00:00,,23.845347,77.944826
12137,DAY 2,BINA,12:00,12:00:00,,24.170973500000002,78.1831998
12137,DAY 2,LAR,12:50,13:00:00,,24.688222,78.395791
12137,DAY 2,BAB,13:35,14:00:00,,25.237832,78.451748
12137,DAY 2,VGLJ,14:15,14:00:00,,Not Found,Not Found
12137,DAY 2,DAA,14:44,15:00:00,,25.641070000000003,78.456356
12137,DAY 2,DBA,15:07,15:00:00,,25.881197,78.331015
12137,DAY 2,GWL,15:40,16:00:00,,26.216483,78.18229199999999
12137,DAY 2,MRA,16:15,16:00:00,,26.500504,78.003442
12137,DAY 2,DHO,17:20,17:00:00,,26.697592,77.90604900000001
12137,DAY 2,AGC,18:00,18:00:00,,27.157992,77.990153
12137,DAY 2,RKM,18:13,18:00:00,,27.193811,77.996613
12137,DAY 2,MTJ,18:45,19:00:00,,27.480145,77.67311699999999
12137,DAY 2,KSV,19:16,19:00:00,,27.788551,77.445999
12137,DAY 2,FDB,20:35,21:00:00,,28.411473,77.30734799999999
12137,DAY 2,NZM,20:55,21:00:00,,28.587329999999998,77.254249
12137,DAY 2,NDLS,21:25,21:00:00,,28.642314,77.22000399999999
12137,DAY 2,DKZ,21:54,22:00:00,,28.664731999999997,77.201256
12137,DAY 2,SSB,22:08,22:00:00,,28.680227328700003,77.12991159
12137,DAY 2,BGZ,22:26,22:00:00,,28.700863000000002,76.930886
12137,DAY 2,ROK,22:56,23:00:00,,28.890904,76.57955000000001
12137,DAY 2,JIND,23:44,00:00:00,,29.328875999999998,76.28961699999999
12137,DAY 3,NRW,00:11,00:00:00,,29.588632,76.109286
12137,DAY 3,TUN,00:32,01:00:00,,29.7266,75.904581
12137,DAY 3,JHL,00:53,01:00:00,,29.80181311,75.82450098
12137,DAY 3,BRZ,01:06,01:00:00,,29.859333900000003,75.69240260000001
12137,DAY 3,BLZ,01:20,01:00:00,,29.9217422,75.5496866
12137,DAY 3,MSZ,01:35,02:00:00,,29.989694999999998,75.402584
12137,DAY 3,MAUR,01:51,02:00:00,,30.062745999999997,75.22772
12137,DAY 3,BTI,02:55,03:00:00,,30.209488,74.932083
12137,DAY 3,GNA,03:17,03:00:00,,30.318715,74.90948
12137,DAY 3,GJUT,03:32,04:00:00,,30.445082000000003,74.87951100000001
12137,DAY 3,KKP,03:48,04:00:00,,30.578495999999998,74.818173
12137,DAY 3,FDK,04:05,04:00:00,,30.682857,74.76137999999999
12137,DAY 3,FZR,05:15,05:00:00,,30.942486,74.61843900000001
12138,DAY 1,FZR,21:50,22:00:00,,30.942486,74.61843900000001
12138,DAY 1,FDK,22:26,22:00:00,,30.682857,74.76137999999999
12138,DAY 1,KKP,22:44,23:00:00,,30.578495999999998,74.818173
12138,DAY 1,GJUT,23:01,23:00:00,,30.445082000000003,74.87951100000001
12138,DAY 1,GNA,23:15,23:00:00,,30.318715,74.90948
12138,DAY 1,BTI,23:45,00:00:00,,30.209488,74.932083
12138,DAY 2,MAUR,00:19,00:00:00,,30.062745999999997,75.22772
12138,DAY 2,MSZ,00:35,01:00:00,,29.989694999999998,75.402584
12138,DAY 2,BLZ,00:50,01:00:00,,29.9217422,75.5496866
12138,DAY 2,BRZ,01:04,01:00:00,,29.859333900000003,75.69240260000001
12138,DAY 2,JHL,01:24,01:00:00,,29.80181311,75.82450098
12138,DAY 2,TUN,01:37,02:00:00,,29.7266,75.904581
12138,DAY 2,NRW,01:58,02:00:00,,29.588632,76.109286
12138,DAY 2,JIND,02:30,03:00:00,,29.328875999999998,76.28961699999999
12138,DAY 2,ROK,03:15,03:00:00,,28.890904,76.57955000000001
12138,DAY 2,BGZ,03:45,04:00:00,,28.700863000000002,76.930886
12138,DAY 2,SSB,04:18,04:00:00,,28.680227328700003,77.12991159
12138,DAY 2,DKZ,04:32,05:00:00,,28.664731999999997,77.201256
12138,DAY 2,NDLS,04:55,05:00:00,,28.642314,77.22000399999999
12138,DAY 2,FDB,05:40,06:00:00,,28.411473,77.30734799999999
12138,DAY 2,KSV,06:28,06:00:00,,27.788551,77.445999
12138,DAY 2,MTJ,07:23,07:00:00,,27.480145,77.67311699999999
12138,DAY 2,RKM,07:50,08:00:00,,27.193811,77.996613
12138,DAY 2,AGC,08:10,08:00:00,,27.157992,77.990153
12138,DAY 2,DHO,09:15,09:00:00,,26.697592,77.90604900000001
12138,DAY 2,MRA,09:51,10:00:00,,26.500504,78.003442
12138,DAY 2,GWL,10:19,10:00:00,,26.216483,78.18229199999999
12138,DAY 2,DBA,10:56,11:00:00,,25.881197,78.331015
12138,DAY 2,DAA,11:20,11:00:00,,25.641070000000003,78.456356
12138,DAY 2,VGLJ,12:15,12:00:00,,Not Found,Not Found
12138,DAY 2,BAB,12:46,13:00:00,,25.237832,78.451748
12138,DAY 2,LAR,13:25,13:00:00,,24.688222,78.395791
12138,DAY 2,BINA,14:35,15:00:00,,24.170973500000002,78.1831998
12138,DAY 2,BAQ,15:12,15:00:00,,23.845347,77.944826
12138,DAY 2,BHS,15:38,16:00:00,,23.5222886,77.8148356
12138,DAY 2,BPL,16:35,17:00:00,,23.266884384300003,77.41314286
12138,DAY 2,RKMP,16:53,17:00:00,,Not Found,Not Found
12138,DAY 2,NDPM,17:58,18:00:00,,Not Found,Not Found
12138,DAY 2,ET,18:35,19:00:00,,22.608258,77.767128
12138,DAY 2,BPF,19:08,19:00:00,,22.47035755,77.48073161
12138,DAY 2,HD,19:36,20:00:00,,22.338414,77.10084
12138,DAY 2,KKN,19:58,20:00:00,,22.166444000000002,76.85944699999999
12138,DAY 2,KNW,21:37,22:00:00,,21.823596,76.353227
12138,DAY 2,BAU,22:28,22:00:00,,21.3343976,76.1986787
12138,DAY 2,BSL,23:25,23:00:00,,21.0472812,75.78867170000001
12138,DAY 3,JL,00:01,00:00:00,,21.018114999999998,75.56287499999999
12138,DAY 3,CSN,01:00,01:00:00,,20.464109,74.999049
12138,DAY 3,MMR,01:55,02:00:00,,20.249887,74.438305
12138,DAY 3,NK,03:00,03:00:00,,19.947627,73.841897
12138,DAY 3,KYN,06:12,06:00:00,,19.234716000000002,73.12974
12138,DAY 3,DR,07:02,07:00:00,,19.017179,72.842972
12138,DAY 3,CSMT,07:35,08:00:00,,Not Found,Not Found
12509,DAY 1,SMVB,23:40,00:00:00,,Not Found,Not Found
12509,DAY 1,KJM,23:53,00:00:00,,13.000534,77.674016
12509,DAY 2,BWT,00:33,01:00:00,,12.984808,78.178188
12509,DAY 2,JTJ,01:58,02:00:00,,12.560851999999999,78.57781999999999
12509,DAY 2,KPD,03:10,03:00:00,,12.972734,79.13534100000001
12509,DAY 2,AJJ,04:13,04:00:00,,13.081512,79.667991
12509,DAY 2,PER,05:05,05:00:00,,13.10702,80.24453299999999
12509,DAY 2,OGL,10:18,10:00:00,,15.498064000000001,80.057404
12509,DAY 2,BZA,12:50,13:00:00,,16.518262,80.61864800000001
12509,DAY 2,RJY,15:28,15:00:00,,16.984159000000002,81.783901
12509,DAY 2,VSKP,19:05,19:00:00,,17.72159,83.289514
12509,DAY 2,VZM,20:15,20:00:00,,18.111374,83.39558600000001
12509,DAY 2,CHE,21:08,21:00:00,,18.408679,83.903771
12509,DAY 2,PSA,22:18,22:00:00,,18.756782,84.42209100000001
12509,DAY 2,BAM,23:15,23:00:00,,19.2961348,84.7966912
12509,DAY 3,BALU,00:13,00:00:00,,19.747366,85.200953
12509,DAY 3,KUR,01:15,01:00:00,,20.153076,85.70823399999999
12509,DAY 3,BBS,01:50,02:00:00,,20.265388,85.84259499999999
12509,DAY 3,CTC,02:25,02:00:00,,20.466587999999998,85.90156
12509,DAY 3,JJKR,03:18,03:00:00,,20.943544,86.132518
12509,DAY 3,BHC,04:18,04:00:00,,21.091745799999998,86.5162305
12509,DAY 3,BLS,05:07,05:00:00,,21.500521,86.91958199999999
12509,DAY 3,KGP,06:38,07:00:00,,22.341431999999998,87.32845599999999
12509,DAY 3,DKAE,09:32,10:00:00,,22.677422,88.291491
12509,DAY 3,BHP,11:38,12:00:00,,23.657804000000002,87.698136
12509,DAY 3,RPH,12:46,13:00:00,,24.179797,87.78214700000001
12509,DAY 3,NFK,14:53,15:00:00,,24.794558,87.915236
12509,DAY 3,MLDT,15:55,16:00:00,,25.015659,88.130338
12509,DAY 3,BOE,17:23,17:00:00,,25.651242200000002,87.9229421
12509,DAY 3,KNE,18:08,18:00:00,,26.097746,87.949657
12509,DAY 3,NJP,19:35,20:00:00,,26.683025,88.443391
12509,DAY 3,JPE,20:40,21:00:00,,26.559016999999997,88.70945300000001
12509,DAY 3,DQG,21:08,21:00:00,,26.573532,88.994973
12509,DAY 3,NCB,22:08,22:00:00,,26.353158999999998,89.469766
12509,DAY 3,NOQ,22:30,23:00:00,,26.48572,89.541398
12509,DAY 3,KOJ,23:35,00:00:00,,26.405057,90.274125
12509,DAY 4,NBQ,00:20,00:00:00,,26.47583544,90.53684346440001
12509,DAY 4,BPRD,01:15,01:00:00,,26.5028473,90.9639649
12509,DAY 4,RNY,02:20,02:00:00,,26.447900999999998,91.605929
12509,DAY 4,KYQ,04:10,04:00:00,,26.156154,91.689505
12509,DAY 4,GHY,04:50,05:00:00,,26.182635,91.751851
12510,DAY 1,GHY,06:15,06:00:00,,26.182635,91.751851
12510,DAY 1,KYQ,06:25,06:00:00,,26.156154,91.689505
12510,DAY 1,RNY,07:10,07:00:00,,26.447900999999998,91.605929
12510,DAY 1,BPRD,08:00,08:00:00,,26.5028473,90.9639649
12510,DAY 1,NBQ,09:30,10:00:00,,26.47583544,90.53684346440001
12510,DAY 1,KOJ,10:10,10:00:00,,26.405057,90.274125
12510,DAY 1,NOQ,10:53,11:00:00,,26.48572,89.541398
12510,DAY 1,NCB,11:18,11:00:00,,26.353158999999998,89.469766
12510,DAY 1,DQG,12:13,12:00:00,,26.573532,88.994973
12510,DAY 1,JPE,13:10,13:00:00,,26.559016999999997,88.70945300000001
12510,DAY 1,NJP,14:15,14:00:00,,26.683025,88.443391
12510,DAY 1,KNE,15:30,16:00:00,,26.097746,87.949657
12510,DAY 1,BOE,16:40,17:00:00,,25.651242200000002,87.9229421
12510,DAY 1,MLDT,18:50,19:00:00,,25.015659,88.130338
12510,DAY 1,NFK,19:32,20:00:00,,24.794558,87.915236
12510,DAY 1,RPH,21:25,21:00:00,,24.179797,87.78214700000001
12510,DAY 1,BHP,22:14,22:00:00,,23.657804000000002,87.698136
12510,DAY 2,DKAE,00:01,00:00:00,,22.677422,88.291491
12510,DAY 2,KGP,02:38,03:00:00,,22.341431999999998,87.32845599999999
12510,DAY 2,BLS,04:10,04:00:00,,21.500521,86.91958199999999
12510,DAY 2,BHC,05:10,05:00:00,,21.091745799999998,86.5162305
12510,DAY 2,JJKR,05:33,06:00:00,,20.943544,86.132518
12510,DAY 2,CTC,06:45,07:00:00,,20.466587999999998,85.90156
12510,DAY 2,BBS,07:30,08:00:00,,20.265388,85.84259499999999
12510,DAY 2,KUR,07:55,08:00:00,,20.153076,85.70823399999999
12510,DAY 2,BALU,08:58,09:00:00,,19.747366,85.200953
12510,DAY 2,BAM,10:00,10:00:00,,19.2961348,84.7966912
12510,DAY 2,PSA,11:43,12:00:00,,18.756782,84.42209100000001
12510,DAY 2,CHE,12:43,13:00:00,,18.408679,83.903771
12510,DAY 2,VZM,13:35,14:00:00,,18.111374,83.39558600000001
12510,DAY 2,VSKP,14:50,15:00:00,,17.72159,83.289514
12510,DAY 2,RJY,18:03,18:00:00,,16.984159000000002,81.783901
12510,DAY 2,BZA,20:30,21:00:00,,16.518262,80.61864800000001
12510,DAY 3,PER,03:10,03:00:00,,13.10702,80.24453299999999
12510,DAY 3,AJJ,04:13,04:00:00,,13.081512,79.667991
12510,DAY 3,KPD,05:20,05:00:00,,12.972734,79.13534100000001
12510,DAY 3,JTJ,06:50,07:00:00,,12.560851999999999,78.57781999999999
12510,DAY 3,BWT,08:06,08:00:00,,12.984808,78.178188
12510,DAY 3,KJM,09:02,09:00:00,,13.000534,77.674016
12510,DAY 3,SMVB,10:00,10:00:00,,Not Found,Not Found
16339,DAY 1,CSMT,20:35,21:00:00,,Not Found,Not Found
16339,DAY 1,DR,20:48,21:00:00,,19.017179,72.842972
16339,DAY 1,TNA,21:13,21:00:00,,19.185757000000002,72.97541700000001
16339,DAY 1,KYN,21:27,21:00:00,,19.234716000000002,73.12974
16339,DAY 1,KJT,22:28,22:00:00,,18.911157999999997,73.320691
16339,DAY 2,PUNE,00:15,00:00:00,,18.529378,73.873086
16339,DAY 2,DD,01:30,02:00:00,,18.463547,74.578622
16339,DAY 2,KWV,02:48,03:00:00,,18.091348,75.41711799999999
16339,DAY 2,SUR,03:45,04:00:00,,17.664496,75.893401
16339,DAY 2,KLBG,05:37,06:00:00,,Not Found,Not Found
16339,DAY 2,SDB,06:03,06:00:00,,17.121662999999998,76.943513
16339,DAY 2,WADI,06:43,07:00:00,,17.054312,76.99154999999999
16339,DAY 2,YG,07:13,07:00:00,,16.744396,77.13036600000001
16339,DAY 2,RC,08:18,08:00:00,,16.192441000000002,77.339165
16339,DAY 2,MALM,08:48,09:00:00,,15.949035,77.299196
16339,DAY 2,AD,09:18,09:00:00,,15.617035,77.27485
16339,DAY 2,GTL,10:30,11:00:00,,15.17556,77.36661099999999
16339,DAY 2,ATP,11:38,12:00:00,,14.686478,77.59531199999999
16339,DAY 2,DMM,12:15,12:00:00,,14.424368999999999,77.717115
16339,DAY 2,KRY,13:08,13:00:00,,14.114788,78.165591
16339,DAY 2,MPL,14:03,14:00:00,,13.644442,78.55442400000001
16339,DAY 2,PIL,14:48,15:00:00,,13.662347,78.927499
16339,DAY 2,PAK,16:00,16:00:00,,13.451133,79.11408
16339,DAY 2,CTO,16:58,17:00:00,,13.219857,79.103252
16339,DAY 2,KPD,18:20,18:00:00,,12.972734,79.13534100000001
16339,DAY 2,JTJ,20:08,20:00:00,,12.560851999999999,78.57781999999999
16339,DAY 2,TPT,20:14,20:00:00,,12.497951,78.561419
16339,DAY 2,SLY,20:34,21:00:00,,12.311594,78.484032
16339,DAY 2,SA,22:35,23:00:00,,11.671726000000001,78.113415
16339,DAY 2,NMKL,23:39,00:00:00,,Not Found,Not Found
16339,DAY 3,KRR,00:48,01:00:00,,10.965642,78.085087
16339,DAY 3,DG,02:35,03:00:00,,10.35381,77.985472
16339,DAY 3,KQN,02:56,03:00:00,,10.179613000000002,77.909593
16339,DAY 3,MDU,03:35,04:00:00,,9.919907,78.11031399999999
16339,DAY 3,VPT,04:13,04:00:00,,9.596405,77.95773700000001
16339,DAY 3,SRT,04:33,05:00:00,,9.357545,77.92156999999999
16339,DAY 3,CVP,04:53,05:00:00,,9.182578,77.872848
16339,DAY 3,TEN,07:15,07:00:00,,8.73636,77.707979
16339,DAY 3,NNN,07:49,08:00:00,,8.4891,77.66259199999999
16339,DAY 3,VLY,08:04,08:00:00,,8.376159999999999,77.61399
16339,DAY 3,NCJ,09:45,10:00:00,,8.17385,77.44347
16340,DAY 1,NCJ,06:45,07:00:00,,8.17385,77.44347
16340,DAY 1,VLY,07:18,07:00:00,,8.376159999999999,77.61399
16340,DAY 1,NNN,07:30,08:00:00,,8.4891,77.66259199999999
16340,DAY 1,TEN,08:20,08:00:00,,8.73636,77.707979
16340,DAY 1,CVP,09:13,09:00:00,,9.182578,77.872848
16340,DAY 1,SRT,09:33,10:00:00,,9.357545,77.92156999999999
16340,DAY 1,VPT,10:03,10:00:00,,9.596405,77.95773700000001
16340,DAY 1,MDU,11:05,11:00:00,,9.919907,78.11031399999999
16340,DAY 1,KQN,11:38,12:00:00,,10.179613000000002,77.909593
16340,DAY 1,DG,12:05,12:00:00,,10.35381,77.985472
16340,DAY 1,KRR,13:23,13:00:00,,10.965642,78.085087
16340,DAY 1,NMKL,14:04,14:00:00,,Not Found,Not Found
16340,DAY 1,SA,15:40,16:00:00,,11.671726000000001,78.113415
16340,DAY 1,SLY,16:54,17:00:00,,12.311594,78.484032
16340,DAY 1,TPT,17:14,17:00:00,,12.497951,78.561419
16340,DAY 1,JTJ,18:23,18:00:00,,12.560851999999999,78.57781999999999
16340,DAY 1,KPD,19:40,20:00:00,,12.972734,79.13534100000001
16340,DAY 1,CTO,20:23,20:00:00,,13.219857,79.103252
16340,DAY 1,PAK,21:05,21:00:00,,13.451133,79.11408
16340,DAY 1,PIL,21:59,22:00:00,,13.662347,78.927499
16340,DAY 1,MPL,22:28,22:00:00,,13.644442,78.55442400000001
16340,DAY 1,KRY,23:43,00:00:00,,14.114788,78.165591
16340,DAY 2,DMM,00:55,01:00:00,,14.424368999999999,77.717115
16340,DAY 2,ATP,01:33,02:00:00,,14.686478,77.59531199999999
16340,DAY 2,GTL,03:15,03:00:00,,15.17556,77.36661099999999
16340,DAY 2,AD,04:03,04:00:00,,15.617035,77.27485
16340,DAY 2,MALM,04:38,05:00:00,,15.949035,77.299196
16340,DAY 2,RC,05:18,05:00:00,,16.192441000000002,77.339165
16340,DAY 2,YG,06:20,06:00:00,,16.744396,77.13036600000001
16340,DAY 2,WADI,07:35,08:00:00,,17.054312,76.99154999999999
16340,DAY 2,SDB,07:52,08:00:00,,17.121662999999998,76.943513
16340,DAY 2,KLBG,08:12,08:00:00,,Not Found,Not Found
16340,DAY 2,SUR,10:20,10:00:00,,17.664496,75.893401
16340,DAY 2,KWV,11:28,11:00:00,,18.091348,75.41711799999999
16340,DAY 2,DD,13:45,14:00:00,,18.463547,74.578622
16340,DAY 2,PUNE,15:05,15:00:00,,18.529378,73.873086
16340,DAY 2,KYN,17:47,18:00:00,,19.234716000000002,73.12974
16340,DAY 2,TNA,18:07,18:00:00,,19.185757000000002,72.97541700000001
16340,DAY 2,DR,18:37,19:00:00,,19.017179,72.842972
16340,DAY 2,CSMT,19:05,19:00:00,,Not Found,Not Found
16127,DAY 1,TBM,11:05,11:00:00,,12.926035689399999,80.11915738
16127,DAY 1,CGL,11:33,12:00:00,,12.692863999999998,79.981519
16127,DAY 1,MLMR,11:58,12:00:00,,12.429554,79.83380100000001
16127,DAY 1,TMV,12:23,12:00:00,,12.229410999999999,79.65133499999999
16127,DAY 1,VM,13:23,13:00:00,,11.942971,79.500101
16127,DAY 1,VRI,14:08,14:00:00,,11.534965,79.316073
16127,DAY 1,PNDM,14:23,14:00:00,,11.397962999999999,79.219978
16127,DAY 1,ALU,14:49,15:00:00,,11.150035,79.06831799999999
16127,DAY 1,SRGM,15:33,16:00:00,,10.857918,78.696348
16127,DAY 1,TPJ,16:15,16:00:00,,10.794067,78.685355
16127,DAY 1,MPA,16:44,17:00:00,,10.60756201,78.41776524
16127,DAY 1,DG,17:22,17:00:00,,10.35381,77.985472
16127,DAY 1,KQN,17:42,18:00:00,,10.179613000000002,77.909593
16127,DAY 1,SDN,17:57,18:00:00,,10.02227,77.96508200000001
16127,DAY 1,KON,18:14,18:00:00,,9.944876,78.108666
16127,DAY 1,MDU,18:40,19:00:00,,9.919907,78.11031399999999
16127,DAY 1,VPT,19:23,19:00:00,,9.596405,77.95773700000001
16127,DAY 1,SRT,19:43,20:00:00,,9.357545,77.92156999999999
16127,DAY 1,CVP,20:01,20:00:00,,9.182578,77.872848
16127,DAY 1,KDU,20:19,20:00:00,,9.002019,77.86363300000001
16127,DAY 1,MEJ,20:38,21:00:00,,8.882102999999999,77.890651
16127,DAY 1,TEN,21:10,21:00:00,,8.73636,77.707979
16127,DAY 1,NNN,21:35,22:00:00,,8.4891,77.66259199999999
16127,DAY 1,VLY,21:47,22:00:00,,8.376159999999999,77.61399
16127,DAY 1,AAY,22:03,22:00:00,,8.249451361,77.52926469
16127,DAY 1,NJT,22:47,23:00:00,,8.199571810899998,77.41943182
16127,DAY 1,ERL,23:03,23:00:00,,8.212549,77.308161
16127,DAY 1,KZT,23:18,23:00:00,,8.302348,77.218817
16127,DAY 1,NYY,23:39,00:00:00,,8.41041,77.08111000000001
16127,DAY 2,TVC,00:20,00:00:00,,8.486679,76.95120999999999
16127,DAY 2,CRY,00:49,01:00:00,,8.658337900000001,76.7853703
16127,DAY 2,KVU,00:53,01:00:00,,8.679078,76.766672
16127,DAY 2,VAK,01:06,01:00:00,,8.740732,76.722872
16127,DAY 2,PVU,01:18,01:00:00,,8.815758,76.66823799999999
16127,DAY 2,QLN,01:32,02:00:00,,8.886586000000001,76.59675299999999
16127,DAY 2,KYJ,02:05,02:00:00,,9.182586,76.512933
16127,DAY 2,HAD,02:20,02:00:00,,9.279602,76.46222900000001
16127,DAY 2,AMPA,02:39,03:00:00,,9.386059,76.363817
16127,DAY 2,ALLP,02:57,03:00:00,,9.483759,76.32247600000001
16127,DAY 2,SRTL,03:24,03:00:00,,9.690992,76.325151
16127,DAY 2,ERS,04:45,05:00:00,,9.969541999999999,76.290672
16127,DAY 2,ERN,04:58,05:00:00,,9.991582000000001,76.2861
16127,DAY 2,AWY,05:20,05:00:00,,10.108163,76.356508
16127,DAY 2,AFK,05:32,06:00:00,,10.183676,76.37786
16127,DAY 2,CKI,05:47,06:00:00,,10.3017975,76.3218076
16127,DAY 2,IJK,05:57,06:00:00,,10.339456,76.280924
16127,DAY 2,TCR,06:57,07:00:00,,10.514790000000001,76.207919
16127,DAY 2,PNQ,07:03,07:00:00,,10.535053999999999,76.20943
16127,DAY 2,GUV,07:40,08:00:00,,10.596896,76.045457
16128,DAY 1,GUV,23:15,23:00:00,,10.596896,76.045457
16128,DAY 1,PNQ,23:35,00:00:00,,10.535053999999999,76.20943
16128,DAY 1,TCR,23:40,00:00:00,,10.514790000000001,76.207919
16128,DAY 2,IJK,00:04,00:00:00,,10.339456,76.280924
16128,DAY 2,CKI,00:11,00:00:00,,10.3017975,76.3218076
16128,DAY 2,AFK,00:27,00:00:00,,10.183676,76.37786
16128,DAY 2,AWY,00:38,01:00:00,,10.108163,76.356508
16128,DAY 2,ERN,01:00,01:00:00,,9.991582000000001,76.2861
16128,DAY 2,ERS,01:15,01:00:00,,9.969541999999999,76.290672
16128,DAY 2,SRTL,01:52,02:00:00,,9.690992,76.325151
16128,DAY 2,ALLP,02:17,02:00:00,,9.483759,76.32247600000001
16128,DAY 2,AMPA,02:30,03:00:00,,9.386059,76.363817
16128,DAY 2,HAD,02:45,03:00:00,,9.279602,76.46222900000001
16128,DAY 2,KYJ,03:03,03:00:00,,9.182586,76.512933
16128,DAY 2,QLN,03:52,04:00:00,,8.886586000000001,76.59675299999999
16128,DAY 2,PVU,04:05,04:00:00,,8.815758,76.66823799999999
16128,DAY 2,VAK,04:16,04:00:00,,8.740732,76.722872
16128,DAY 2,CRY,04:19,04:00:00,,8.658337900000001,76.7853703
16128,DAY 2,TVC,05:10,05:00:00,,8.486679,76.95120999999999
16128,DAY 2,NYY,05:39,06:00:00,,8.41041,77.08111000000001
16128,DAY 2,KZT,05:58,06:00:00,,8.302348,77.218817
16128,DAY 2,ERL,06:17,06:00:00,,8.212549,77.308161
16128,DAY 2,NJT,06:30,07:00:00,,8.199571810899998,77.41943182
16128,DAY 2,AAY,07:16,07:00:00,,8.249451361,77.52926469
16128,DAY 2,VLY,07:32,08:00:00,,8.376159999999999,77.61399
16128,DAY 2,NNN,07:44,08:00:00,,8.4891,77.66259199999999
16128,DAY 2,TEN,08:55,09:00:00,,8.73636,77.707979
16128,DAY 2,MEJ,09:28,09:00:00,,8.882102999999999,77.890651
16128,DAY 2,KDU,09:40,10:00:00,,9.002019,77.86363300000001
16128,DAY 2,CVP,09:53,10:00:00,,9.182578,77.872848
16128,DAY 2,SRT,10:13,10:00:00,,9.357545,77.92156999999999
16128,DAY 2,VPT,10:38,11:00:00,,9.596405,77.95773700000001
16128,DAY 2,TPJ,13:55,14:00:00,,10.794067,78.685355
16128,DAY 2,SRGM,14:18,14:00:00,,10.857918,78.696348
16128,DAY 2,ALU,14:59,15:00:00,,11.150035,79.06831799999999
16128,DAY 2,PNDM,15:23,15:00:00,,11.397962999999999,79.219978
16128,DAY 2,VRI,16:03,16:00:00,,11.534965,79.316073
16128,DAY 2,VM,17:25,17:00:00,,11.942971,79.500101
16128,DAY 2,TMV,18:03,18:00:00,,12.229410999999999,79.65133499999999
16128,DAY 2,MLMR,18:28,18:00:00,,12.429554,79.83380100000001
16128,DAY 2,CGL,18:58,19:00:00,,12.692863999999998,79.981519
16128,DAY 2,TBM,19:28,19:00:00,,12.926035689399999,80.11915738
22601,DAY 1,MAS,10:25,10:00:00,,13.0847613,80.27485630000001
22601,DAY 1,AJJ,11:18,11:00:00,,13.081512,79.667991
22601,DAY 1,KPD,12:08,12:00:00,,12.972734,79.13534100000001
22601,DAY 1,JTJ,13:30,14:00:00,,12.560851999999999,78.57781999999999
22601,DAY 1,KPN,14:11,14:00:00,,12.746834,78.339549
22601,DAY 1,BWT,14:36,15:00:00,,12.984808,78.178188
22601,DAY 1,MLO,14:59,15:00:00,,12.992108,77.940033
22601,DAY 1,KJM,15:28,15:00:00,,13.000534,77.674016
22601,DAY 1,YNK,16:31,17:00:00,,13.102795,77.593069
22601,DAY 1,HUP,17:39,18:00:00,,13.819144000000001,77.500362
22601,DAY 1,SSPN,18:43,19:00:00,,14.160468,77.757559
22601,DAY 1,DMM,19:40,20:00:00,,14.424368999999999,77.717115
